UserID,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40,J41,J42,J43,J44,J45,J46,J47,J48,J49,J50,J51,J52,J53,J54,J55,J56,J57,J58,J59,J60,J61,J62,J63,J64,J65,J66,J67,J68,J69,J70,J71,J72,J73,J74,J75,J76,J77,J78,J79,J80,J81,J82,J83,J84,J85,J86,J87,J88,J89,J90,J91,J92,J93,J94,J95,J96,J97,J98,J99,J100
952,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624,-0.0624
953,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023
958,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253,0.6253
959,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152,-0.7152
961,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272,0.3272
969,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743,1.0743
977,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603,4.9603
978,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082
994,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887
995,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609,-1.5609
998,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983,-5.9983
1001,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108,-1.9108
1006,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484,-3.8484
1010,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086,0.4086
1014,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032,5.0032
1020,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101,4.6101
1030,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308,4.2308
1034,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379,-0.7379
1035,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876,0.9876
1037,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021,-1.8021
1046,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698,4.698
1053,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972,-3.1972
1055,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394
1058,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208,1.6208
1065,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079,4.4079
